Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BG3,NO,10/01/2011 22:45,9.30000,ug m-3,R
BG3,NO,10/01/2011 23:00,14.50000,ug m-3,R
BG3,NO,10/01/2011 23:15,13.00000,ug m-3,R
BG3,NO,10/01/2011 23:30,5.80000,ug m-3,R
BG3,NO,10/01/2011 23:45,7.20000,ug m-3,R
BG3,NO,11/01/2011 00:00,3.00000,ug m-3,R
BG3,NO,11/01/2011 00:15,7.50000,ug m-3,R
BG3,NO,11/01/2011 00:30,3.20000,ug m-3,R
BG3,NO,11/01/2011 00:45,,ug m-3,R
BG3,NO,11/01/2011 01:00,,ug m-3,R
BG3,NO,11/01/2011 01:15,3.00000,ug m-3,R
BG3,NO,11/01/2011 01:30,3.90000,ug m-3,R
BG3,NO,11/01/2011 01:45,2.20000,ug m-3,R
BG3,NO,11/01/2011 02:00,3.40000,ug m-3,R
BG3,NO,11/01/2011 02:15,2.20000,ug m-3,R
BG3,NO,11/01/2011 02:30,2.20000,ug m-3,R
BG3,NO,11/01/2011 02:45,2.30000,ug m-3,R
BG3,NO,11/01/2011 03:00,3.20000,ug m-3,R
BG3,NO,11/01/2011 03:15,4.40000,ug m-3,R
BG3,NO,11/01/2011 03:30,10.40000,ug m-3,R
BG3,NO,11/01/2011 03:45,5.40000,ug m-3,R
BG3,NO,11/01/2011 04:00,4.80000,ug m-3,R
BG3,NO,11/01/2011 04:15,2.60000,ug m-3,R
BG3,NO,11/01/2011 04:30,9.80000,ug m-3,R
BG3,NO,11/01/2011 04:45,5.70000,ug m-3,R
BG3,NO,11/01/2011 05:00,9.50000,ug m-3,R
BG3,NO,11/01/2011 05:15,5.10000,ug m-3,R
BG3,NO,11/01/2011 05:30,20.80000,ug m-3,R
BG3,NO,11/01/2011 05:45,20.90000,ug m-3,R
BG3,NO,11/01/2011 06:00,30.70000,ug m-3,R
BG3,NO,11/01/2011 06:15,35.60000,ug m-3,R
BG3,NO,11/01/2011 06:30,51.20000,ug m-3,R
BG3,NO,11/01/2011 06:45,34.10000,ug m-3,R
BG3,NO,11/01/2011 07:00,37.20000,ug m-3,R
BG3,NO,11/01/2011 07:15,72.20000,ug m-3,R
BG3,NO,11/01/2011 07:30,111.40000,ug m-3,R
BG3,NO,11/01/2011 07:45,120.40000,ug m-3,R
BG3,NO,11/01/2011 08:00,142.89999,ug m-3,R
BG3,NO,11/01/2011 08:15,105.60000,ug m-3,R
BG3,NO,11/01/2011 08:30,71.30000,ug m-3,R
BG3,NO,11/01/2011 08:45,108.50000,ug m-3,R
BG3,NO,11/01/2011 09:00,88.90000,ug m-3,R
BG3,NO,11/01/2011 09:15,74.90000,ug m-3,R
BG3,NO,11/01/2011 09:30,46.10000,ug m-3,R
BG3,NO,11/01/2011 09:45,45.40000,ug m-3,R
BG3,NO,11/01/2011 10:00,40.80000,ug m-3,R
BG3,NO,11/01/2011 10:15,33.90000,ug m-3,R
BG3,NO,11/01/2011 10:30,28.60000,ug m-3,R
BG3,NO,11/01/2011 10:45,5.20000,ug m-3,R
BG3,NO,11/01/2011 11:00,5.80000,ug m-3,R
BG3,NO,11/01/2011 11:15,8.30000,ug m-3,R
BG3,NO,11/01/2011 11:30,4.70000,ug m-3,R
BG3,NO,11/01/2011 11:45,4.80000,ug m-3,R
BG3,NO,11/01/2011 12:00,5.80000,ug m-3,R
BG3,NO,11/01/2011 12:15,6.20000,ug m-3,R
BG3,NO,11/01/2011 12:30,5.60000,ug m-3,R
BG3,NO,11/01/2011 12:45,4.90000,ug m-3,R
BG3,NO,11/01/2011 13:00,7.20000,ug m-3,R
BG3,NO,11/01/2011 13:15,7.30000,ug m-3,R
BG3,NO,11/01/2011 13:30,4.10000,ug m-3,R
BG3,NO,11/01/2011 13:45,5.10000,ug m-3,R
BG3,NO,11/01/2011 14:00,6.20000,ug m-3,R
BG3,NO,11/01/2011 14:15,8.70000,ug m-3,R
BG3,NO,11/01/2011 14:30,8.40000,ug m-3,R
BG3,NO,11/01/2011 14:45,15.10000,ug m-3,R
BG3,NO,11/01/2011 15:00,11.20000,ug m-3,R
BG3,NO,11/01/2011 15:15,13.90000,ug m-3,R
BG3,NO,11/01/2011 15:30,10.10000,ug m-3,R
BG3,NO,11/01/2011 15:45,7.70000,ug m-3,R
BG3,NO,11/01/2011 16:00,9.50000,ug m-3,R
BG3,NO,11/01/2011 16:15,6.90000,ug m-3,R
BG3,NO,11/01/2011 16:30,12.60000,ug m-3,R
BG3,NO,11/01/2011 16:45,8.70000,ug m-3,R
BG3,NO,11/01/2011 17:00,11.30000,ug m-3,R
BG3,NO,11/01/2011 17:15,13.50000,ug m-3,R
BG3,NO,11/01/2011 17:30,10.50000,ug m-3,R
BG3,NO,11/01/2011 17:45,8.90000,ug m-3,R
BG3,NO,11/01/2011 18:00,9.50000,ug m-3,R
BG3,NO,11/01/2011 18:15,8.50000,ug m-3,R
BG3,NO,11/01/2011 18:30,10.30000,ug m-3,R
BG3,NO,11/01/2011 18:45,10.10000,ug m-3,R
BG3,NO,11/01/2011 19:00,10.50000,ug m-3,R
BG3,NO,11/01/2011 19:15,13.00000,ug m-3,R
BG3,NO,11/01/2011 19:30,12.30000,ug m-3,R
BG3,NO,11/01/2011 19:45,13.10000,ug m-3,R
BG3,NO,11/01/2011 20:00,15.70000,ug m-3,R
BG3,NO,11/01/2011 20:15,15.60000,ug m-3,R
BG3,NO,11/01/2011 20:30,22.80000,ug m-3,R
BG3,NO,11/01/2011 20:45,48.90000,ug m-3,R
BG3,NO,11/01/2011 21:00,38.60000,ug m-3,R
BG3,NO,11/01/2011 21:15,36.00000,ug m-3,R
BG3,NO,11/01/2011 21:30,70.70000,ug m-3,R
BG3,NO,11/01/2011 21:45,72.30000,ug m-3,R
BG3,NO,11/01/2011 22:00,107.60000,ug m-3,R
BG3,NO,11/01/2011 22:15,144.70000,ug m-3,R
BG3,NO,11/01/2011 22:30,242.60001,ug m-3,R
BG3,NO,11/01/2011 22:45,194.39999,ug m-3,R
BG3,NO,11/01/2011 23:00,115.80000,ug m-3,R
BG3,NO,11/01/2011 23:15,96.90000,ug m-3,R
BG3,NO,11/01/2011 23:30,80.00000,ug m-3,R
BG3,NO,11/01/2011 23:45,64.40000,ug m-3,R
BG3,NO,12/01/2011 00:00,55.60000,ug m-3,R
BG3,NO,12/01/2011 00:15,64.50000,ug m-3,R
BG3,NO,12/01/2011 00:30,59.50000,ug m-3,R
BG3,NO,12/01/2011 00:45,,ug m-3,R
BG3,NO,12/01/2011 01:00,,ug m-3,R
BG3,NO,12/01/2011 01:15,8.90000,ug m-3,R
BG3,NO,12/01/2011 01:30,17.10000,ug m-3,R
BG3,NO,12/01/2011 01:45,12.80000,ug m-3,R
BG3,NO,12/01/2011 02:00,10.00000,ug m-3,R
BG3,NO,12/01/2011 02:15,11.40000,ug m-3,R
BG3,NO,12/01/2011 02:30,5.20000,ug m-3,R
BG3,NO,12/01/2011 02:45,3.70000,ug m-3,R
BG3,NO,12/01/2011 03:00,2.60000,ug m-3,R
BG3,NO,12/01/2011 03:15,4.40000,ug m-3,R
BG3,NO,12/01/2011 03:30,1.40000,ug m-3,R
BG3,NO,12/01/2011 03:45,3.90000,ug m-3,R
BG3,NO,12/01/2011 04:00,4.90000,ug m-3,R
BG3,NO,12/01/2011 04:15,7.30000,ug m-3,R
BG3,NO,12/01/2011 04:30,7.00000,ug m-3,R
BG3,NO,12/01/2011 04:45,7.80000,ug m-3,R
BG3,NO,12/01/2011 05:00,7.00000,ug m-3,R
BG3,NO,12/01/2011 05:15,8.10000,ug m-3,R
BG3,NO,12/01/2011 05:30,9.20000,ug m-3,R
BG3,NO,12/01/2011 05:45,11.10000,ug m-3,R
BG3,NO,12/01/2011 06:00,9.90000,ug m-3,R
